variant,accession,date,weight
other,EPI_ISL_20090051,2025-04-17,1.0
other,EPI_ISL_20090057,2025-05-22,1.0
other,EPI_ISL_20090052,2025-06-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091203,2025-06-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091205,2025-06-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091139,2025-05-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091137,2025-06-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091138,2025-06-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091207,2025-06-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091136,2025-06-22,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20091136,2025-06-22,0.5
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20091143,2025-06-30,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20091143,2025-06-30,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20091143,2025-06-30,0.3333333333333333
A/Missouri/11/2025_H1N1,EPI_ISL_20091141,2025-06-29,1.0
other,EPI_ISL_20091142,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091140,2025-05-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091200,2025-05-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091202,2025-06-01,1.0
other,EPI_ISL_20091198,2025-05-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091167,2025-06-17,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091170,2025-06-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091164,2025-06-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091158,2025-05-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091228,2025-06-18,1.0
other,EPI_ISL_20091229,2025-06-20,1.0
other,EPI_ISL_20091261,2025-07-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091255,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091253,2025-06-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091254,2025-06-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091251,2025-06-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091250,2025-06-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091247,2025-06-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091248,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091249,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091235,2025-06-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091233,2025-06-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091297,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091234,2025-06-11,1.0
other,EPI_ISL_20091231,2025-07-01,1.0
other,EPI_ISL_20091232,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091296,2025-07-02,1.0
other,EPI_ISL_20091230,2025-07-01,1.0
other,EPI_ISL_20090050,2025-03-26,1.0
other,EPI_ISL_20090059,2025-06-18,1.0
other,EPI_ISL_20090061,2025-02-24,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090864,2025-04-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090876,2025-04-26,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20090630,2025-07-09,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20090630,2025-07-09,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20090630,2025-07-09,0.3333333333333333
A/Missouri/11/2025_H1N1,EPI_ISL_20090851,2025-04-10,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090868,2025-04-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090641,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090877,2025-04-28,1.0
other,EPI_ISL_20090859,2025-02-18,1.0
other,EPI_ISL_20090845,2025-04-09,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090862,2025-04-01,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20090875,2025-04-22,1.0
other,EPI_ISL_20090867,2025-04-09,1.0
other,EPI_ISL_20090854,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090631,2025-07-16,1.0
other,EPI_ISL_20090879,2025-02-24,1.0
other,EPI_ISL_20090846,2025-04-17,1.0
other,EPI_ISL_20090861,2025-03-22,1.0
other,EPI_ISL_20090874,2025-04-21,1.0
other,EPI_ISL_20090871,2025-04-26,1.0
other,EPI_ISL_20090853,2025-01-31,1.0
other,EPI_ISL_20090848,2025-05-14,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20090873,2025-04-18,1.0
other,EPI_ISL_20090852,2025-01-21,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090863,2025-04-01,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090865,2025-04-01,1.0
other,EPI_ISL_20090872,2025-04-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090850,2025-06-01,1.0
other,EPI_ISL_20090855,2025-01-16,1.0
other,EPI_ISL_20090860,2025-03-10,1.0
other,EPI_ISL_20090866,2025-04-09,1.0
other,EPI_ISL_20090878,2025-02-28,1.0
other,EPI_ISL_20090849,2025-05-30,1.0
other,EPI_ISL_20090847,2025-04-17,1.0
other,EPI_ISL_20090857,2025-01-30,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090869,2025-04-09,1.0
other,EPI_ISL_20090858,2025-02-11,1.0
other,EPI_ISL_20090856,2025-01-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090639,2025-07-18,1.0
other,EPI_ISL_20090870,2025-03-31,1.0
other,EPI_ISL_20090918,2025-04-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090917,2025-04-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090916,2025-04-09,1.0
other,EPI_ISL_20090915,2025-04-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090914,2025-04-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090913,2025-04-07,1.0
other,EPI_ISL_20090912,2025-04-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090911,2025-04-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090909,2025-04-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090919,2025-04-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090910,2025-04-06,1.0
other,EPI_ISL_20091383,2025-02-21,1.0
other,EPI_ISL_20091382,2025-02-20,1.0
other,EPI_ISL_20091381,2025-02-19,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20091380,2025-02-19,1.0
other,EPI_ISL_20091379,2025-02-18,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20091378,2025-02-20,1.0
other,EPI_ISL_20091377,2025-02-19,1.0
other,EPI_ISL_20091409,2025-02-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091408,2025-02-26,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20091407,2025-02-26,1.0
other,EPI_ISL_20091406,2025-02-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091415,2025-02-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091414,2025-02-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091413,2025-02-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091412,2025-02-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091411,2025-02-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091410,2025-02-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091427,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091437,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091436,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091435,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091431,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091430,2025-07-01,0.5
A/SouthAustralia/2520702747/2025_H1N1,EPI_ISL_20091430,2025-07-01,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091429,2025-07-01,0.5
A/SouthAustralia/2520702747/2025_H1N1,EPI_ISL_20091429,2025-07-01,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091428,2025-07-01,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20091428,2025-07-01,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091433,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091432,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091434,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091539,2025-07-07,1.0
other,EPI_ISL_20091540,2025-07-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091536,2025-07-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091537,2025-07-13,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091538,2025-07-13,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091546,2025-07-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091547,2025-07-08,1.0
other,EPI_ISL_20091552,2025-07-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091553,2025-07-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091543,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090899,2025-04-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090908,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090907,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090906,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090905,2025-04-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090904,2025-04-05,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20090904,2025-04-05,0.5
other,EPI_ISL_20090903,2025-04-04,1.0
other,EPI_ISL_20090900,2025-03-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090902,2025-04-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090901,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090927,2025-04-06,1.0
other,EPI_ISL_20090926,2025-04-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090925,2025-04-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090924,2025-04-09,1.0
other,EPI_ISL_20090923,2025-04-06,1.0
other,EPI_ISL_20090922,2025-04-05,1.0
other,EPI_ISL_20090921,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090920,2025-04-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090931,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090932,2025-04-04,1.0
other,EPI_ISL_20090933,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090934,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090935,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090936,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090937,2025-04-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090938,2025-04-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090928,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090929,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090930,2025-04-03,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20090930,2025-04-03,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20090948,2025-03-17,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090949,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090957,2025-03-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090958,2025-03-17,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090959,2025-03-17,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090960,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090950,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090951,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090952,2025-03-20,1.0
other,EPI_ISL_20090953,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090954,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090955,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090956,2025-03-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090968,2025-03-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090969,2025-03-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090970,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090971,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090961,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090962,2025-03-18,1.0
other,EPI_ISL_20090963,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090964,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090965,2025-03-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090966,2025-03-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090967,2025-03-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090977,2025-03-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090978,2025-03-22,1.0
other,EPI_ISL_20090979,2025-03-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090980,2025-03-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090981,2025-03-23,1.0
other,EPI_ISL_20090982,2025-03-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090972,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090973,2025-03-21,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20090974,2025-03-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090975,2025-03-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090976,2025-03-22,1.0
other,EPI_ISL_20090986,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090989,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090990,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090991,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090992,2025-03-24,1.0
other,EPI_ISL_20090993,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090983,2025-03-23,1.0
other,EPI_ISL_20090984,2025-03-23,1.0
other,EPI_ISL_20090985,2025-03-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090987,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090988,2025-03-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090997,2025-03-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090998,2025-03-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091000,2025-03-27,1.0
other,EPI_ISL_20091001,2025-03-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091002,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091003,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091004,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090994,2025-03-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090995,2025-03-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20090996,2025-03-25,1.0
other,EPI_ISL_20090999,2025-03-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091007,2025-03-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091008,2025-03-30,1.0
other,EPI_ISL_20091009,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091010,2025-03-31,1.0
other,EPI_ISL_20091011,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091012,2025-03-31,1.0
other,EPI_ISL_20091013,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091014,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091015,2025-03-31,1.0
other,EPI_ISL_20091005,2025-03-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091006,2025-03-29,1.0
other,EPI_ISL_20091018,2025-04-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091019,2025-04-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091020,2025-04-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091021,2025-04-02,1.0
other,EPI_ISL_20091022,2025-04-03,1.0
other,EPI_ISL_20091023,2025-03-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091024,2025-03-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091025,2025-03-29,1.0
other,EPI_ISL_20091026,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091016,2025-03-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091017,2025-03-31,1.0
other,EPI_ISL_20091027,2025-04-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091036,2025-02-24,1.0
other,EPI_ISL_20091038,2025-02-28,1.0
other,EPI_ISL_20091037,2025-02-26,1.0
other,EPI_ISL_20091041,2025-03-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091040,2025-03-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091042,2025-03-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091044,2025-03-04,1.0
A/Denmark/3070/2025_H1N1,EPI_ISL_20091043,2025-03-03,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091043,2025-03-03,0.5
A/England/1822256/2025_H1N1,EPI_ISL_20091046,2025-03-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091045,2025-03-04,1.0
other,EPI_ISL_20091048,2025-03-06,1.0
other,EPI_ISL_20091047,2025-03-05,1.0
other,EPI_ISL_20091039,2025-03-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091049,2025-03-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091051,2025-03-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091050,2025-03-08,1.0
other,EPI_ISL_20091053,2025-03-11,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091052,2025-03-11,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20091054,2025-03-11,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20091056,2025-03-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091055,2025-03-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091058,2025-03-13,1.0
other,EPI_ISL_20091057,2025-03-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091060,2025-03-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091059,2025-03-13,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091068,2025-03-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091061,2025-03-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091063,2025-03-12,1.0
other,EPI_ISL_20091062,2025-03-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091065,2025-03-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091064,2025-03-12,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20091067,2025-03-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091066,2025-03-14,1.0
A/Darwin/1405/2025_H1N1,EPI_ISL_20091133,2025-06-18,1.0
other,EPI_ISL_20091134,2025-06-13,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091131,2025-06-16,0.5
A/SouthAustralia/2520702747/2025_H1N1,EPI_ISL_20091131,2025-06-16,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091132,2025-06-17,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091130,2025-06-15,1.0
other,EPI_ISL_20091128,2025-06-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091291,2025-06-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091290,2025-06-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091289,2025-06-17,1.0
other,EPI_ISL_20091286,2025-07-04,1.0
other,EPI_ISL_20091287,2025-07-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20091279,2025-07-04,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20091279,2025-07-04,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20091279,2025-07-04,0.3333333333333333
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20091282,2025-07-04,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20091282,2025-07-04,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20091282,2025-07-04,0.3333333333333333
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20091270,2025-07-07,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20091270,2025-07-07,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20091270,2025-07-07,0.3333333333333333
other,EPI_ISL_20091293,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091294,2025-06-21,1.0
other,EPI_ISL_20091394,2025-02-27,1.0
A/Denmark/3070/2025_H1N1,EPI_ISL_20091393,2025-02-26,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091393,2025-02-26,0.5
other,EPI_ISL_20091391,2025-02-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091390,2025-02-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091389,2025-02-24,1.0
other,EPI_ISL_20091388,2025-02-23,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20091387,2025-02-23,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20091386,2025-02-21,1.0
other,EPI_ISL_20091385,2025-02-21,1.0
other,EPI_ISL_20091384,2025-02-21,1.0
other,EPI_ISL_20091392,2025-02-25,1.0
A/Denmark/3070/2025_H1N1,EPI_ISL_20091405,2025-02-25,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091405,2025-02-25,0.5
A/Denmark/3070/2025_H1N1,EPI_ISL_20091402,2025-02-24,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091402,2025-02-24,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091401,2025-02-20,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091400,2025-02-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091399,2025-02-28,1.0
other,EPI_ISL_20091398,2025-02-28,1.0
other,EPI_ISL_20091397,2025-02-27,1.0
other,EPI_ISL_20091396,2025-02-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091395,2025-02-27,1.0
other,EPI_ISL_20091404,2025-02-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091403,2025-02-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091424,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091425,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091423,2025-06-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091417,2025-06-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091418,2025-06-25,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20091418,2025-06-25,0.5
other,EPI_ISL_20091426,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091416,2025-06-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091421,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091422,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091419,2025-06-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091420,2025-06-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091448,2025-07-03,1.0
other,EPI_ISL_20091447,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091446,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091445,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091441,2025-06-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091440,2025-06-29,1.0
other,EPI_ISL_20091439,2025-06-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091438,2025-06-27,0.5
A/SouthAustralia/2520702747/2025_H1N1,EPI_ISL_20091438,2025-06-27,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20091444,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091443,2025-06-30,1.0
other,EPI_ISL_20091442,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091457,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091456,2025-07-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091455,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091450,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091449,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091459,2025-07-02,1.0
other,EPI_ISL_20091458,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091454,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091453,2025-07-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091452,2025-07-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091451,2025-07-04,1.0
other,EPI_ISL_20091461,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091460,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091462,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091473,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091472,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091471,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091470,2025-07-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091466,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091465,2025-06-30,1.0
other,EPI_ISL_20091464,2025-06-27,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091463,2025-06-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091469,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091468,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091467,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20091482,2025-07-06,1.0
