variant,accession,date,weight
other,EPI_ISL_20245060,2025-10-29,1.0
other,EPI_ISL_20245024,2025-10-18,1.0
other,EPI_ISL_20244943,2025-09-23,1.0
other,EPI_ISL_20244930,2025-09-19,1.0
other,EPI_ISL_20244963,2025-10-01,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244955,2025-09-28,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244933,2025-09-21,1.0
other,EPI_ISL_20245006,2025-10-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244708,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244770,2025-10-25,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20245070,2025-11-02,1.0
A/DistritoFederal/2578578201/2025_H3N2,EPI_ISL_20245066,2025-11-01,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245061,2025-10-29,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245061,2025-10-29,0.5
A/DistritoFederal/2578578201/2025_H3N2,EPI_ISL_20245047,2025-10-24,1.0
other,EPI_ISL_20245020,2025-10-16,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245003,2025-10-12,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245003,2025-10-12,0.5
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244997,2025-10-12,1.0
other,EPI_ISL_20244995,2025-10-11,1.0
other,EPI_ISL_20244934,2025-09-21,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244932,2025-09-20,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244932,2025-09-20,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20245127,2025-10-20,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245069,2025-11-02,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245069,2025-11-02,0.5
other,EPI_ISL_20245026,2025-10-19,1.0
other,EPI_ISL_20245057,2025-10-28,1.0
other,EPI_ISL_20245053,2025-10-26,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244510,2025-10-31,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244771,2025-10-25,1.0
other,EPI_ISL_20244938,2025-09-22,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244925,2025-09-17,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244925,2025-09-17,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20244508,2025-10-26,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244813,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245887,2025-10-22,1.0
other,EPI_ISL_20244513,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244511,2025-10-31,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244506,2025-10-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244808,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244815,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244821,2025-10-26,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244855,2025-10-26,1.0
A/DistritoFederal/2578578201/2025_H3N2,EPI_ISL_20245072,2025-11-03,1.0
other,EPI_ISL_20244159,2025-10-20,1.0
other,EPI_ISL_20244200,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245885,2025-10-23,1.0
other,EPI_ISL_20245063,2025-10-31,1.0
other,EPI_ISL_20245041,2025-10-22,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245032,2025-10-21,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245032,2025-10-21,0.5
other,EPI_ISL_20245028,2025-10-20,1.0
other,EPI_ISL_20245022,2025-10-17,1.0
A/DistritoFederal/2578578201/2025_H3N2,EPI_ISL_20245014,2025-10-13,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245012,2025-10-13,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245012,2025-10-13,0.5
other,EPI_ISL_20244965,2025-10-01,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244961,2025-09-30,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244961,2025-09-30,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244959,2025-09-29,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244959,2025-09-29,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244953,2025-09-28,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244953,2025-09-28,0.5
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244940,2025-09-22,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244923,2025-09-16,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244923,2025-09-16,0.5
other,EPI_ISL_20244922,2025-09-16,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244921,2025-09-15,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244921,2025-09-15,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20244507,2025-10-28,1.0
other,EPI_ISL_20245051,2025-10-25,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245049,2025-10-24,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245049,2025-10-24,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20245043,2025-10-23,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20245043,2025-10-23,0.5
other,EPI_ISL_20245039,2025-10-22,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244981,2025-10-07,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244981,2025-10-07,0.5
other,EPI_ISL_20244977,2025-10-06,1.0
other,EPI_ISL_20245062,2025-10-30,1.0
other,EPI_ISL_20245045,2025-10-23,1.0
other,EPI_ISL_20245016,2025-10-14,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244971,2025-10-04,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244971,2025-10-04,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244967,2025-10-02,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244967,2025-10-02,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244947,2025-09-24,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244947,2025-09-24,0.5
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244920,2025-09-14,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244920,2025-09-14,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20244512,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244509,2025-10-27,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244709,2025-10-24,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244951,2025-09-28,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244949,2025-09-25,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244949,2025-09-25,0.5
other,EPI_ISL_20245010,2025-10-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244152,2025-10-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244818,2025-10-25,1.0
other,EPI_ISL_20244993,2025-10-11,1.0
other,EPI_ISL_20244979,2025-10-06,1.0
other,EPI_ISL_20244985,2025-10-08,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244936,2025-09-22,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244936,2025-09-22,0.5
other,EPI_ISL_20244919,2025-09-14,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20245067,2025-11-01,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244918,2025-10-20,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_20245800,2025-03-28,1.0
other,EPI_ISL_20245764,2025-01-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245098,2025-10-27,1.0
other,EPI_ISL_20245054,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244889,2025-11-01,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245094,2025-10-21,1.0
other,EPI_ISL_20245777,2025-01-28,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244952,2025-10-06,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245106,2025-10-20,1.0
other,EPI_ISL_20245103,2025-10-16,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245091,2025-10-15,1.0
other,EPI_ISL_20244811,2025-10-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245056,2025-10-23,1.0
other,EPI_ISL_20244924,2025-09-17,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245097,2025-10-27,1.0
other,EPI_ISL_20245778,2025-01-29,1.0
A/Bangkok/P2323/2025_H3N2,EPI_ISL_20245050,2025-10-22,1.0
other,EPI_ISL_20245781,2025-01-30,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20245030,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245107,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245111,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245082,2025-10-22,1.0
other,EPI_ISL_20245774,2025-01-20,1.0
other,EPI_ISL_20244810,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244812,2025-10-22,1.0
other,EPI_ISL_20245776,2025-01-28,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244807,2025-10-14,1.0
other,EPI_ISL_20245771,2025-01-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245093,2025-10-21,1.0
other,EPI_ISL_20245099,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245141,2025-10-17,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245096,2025-10-27,1.0
other,EPI_ISL_20245268,2025-01-25,1.0
other,EPI_ISL_20244945,2025-09-24,1.0
other,EPI_ISL_20244980,2025-10-13,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244926,2025-09-18,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244926,2025-09-18,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20244890,2025-10-30,1.0
other,EPI_ISL_20245008,2025-10-12,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244969,2025-10-03,1.0
other,EPI_ISL_20245108,2025-10-25,1.0
other,EPI_ISL_20245772,2025-01-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244877,2025-10-23,1.0
other,EPI_ISL_20245037,2025-10-17,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244941,2025-09-23,1.0
A/England/174/2025_H3N2,EPI_ISL_20245027,2025-10-15,1.0
A/Anapolis/LEIAL6543/2025_H3N2,EPI_ISL_20244957,2025-09-29,0.5
A/Arica/59150/2025_H3N2,EPI_ISL_20244957,2025-09-29,0.5
A/Norway/8765/2025_H3N2,EPI_ISL_20245100,2025-10-22,1.0
other,EPI_ISL_20245760,2025-01-13,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245104,2025-10-20,1.0
A/Bangkok/P2323/2025_H3N2,EPI_ISL_20245058,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245101,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245105,2025-10-20,1.0
A/Darwin/1461/2025_H3N2,EPI_ISL_20245112,2025-10-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20244990,2025-10-17,1.0
other,EPI_ISL_20245770,2025-01-24,1.0
A/DistritoFederal/250106000728/2025_H3N2,EPI_ISL_20244931,2025-09-19,1.0
other,EPI_ISL_20244960,2025-09-30,1.0
other,EPI_ISL_20245110,2025-10-30,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245095,2025-10-28,1.0
A/SouthAustralia/2527213276/2025_H3N2,EPI_ISL_20245029,2025-10-20,1.0
other,EPI_ISL_20245048,2025-10-21,1.0
other,EPI_ISL_20245780,2025-01-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245102,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245007,2025-10-14,1.0
other,EPI_ISL_20245768,2025-01-21,1.0
A/DistritoFederal/2578578201/2025_H3N2,EPI_ISL_20244973,2025-10-05,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245109,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245092,2025-10-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245895,2025-10-14,1.0
other,EPI_ISL_20245900,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245898,2025-10-16,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245899,2025-10-13,1.0
other,EPI_ISL_20245902,2025-10-10,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20245897,2025-10-15,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_20245901,2025-10-08,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246813,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246820,2025-10-24,1.0
other,EPI_ISL_20246829,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246849,2025-10-27,1.0
other,EPI_ISL_20246844,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246839,2025-10-22,1.0
other,EPI_ISL_20246818,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246785,2025-10-19,1.0
other,EPI_ISL_20246800,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246822,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246807,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246827,2025-10-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246795,2025-10-22,1.0
other,EPI_ISL_20246789,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246811,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246826,2025-10-20,1.0
A/Bangkok/P2323/2025_H3N2,EPI_ISL_20246846,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246816,2025-10-24,1.0
other,EPI_ISL_20246850,2025-10-28,1.0
other,EPI_ISL_20245759,2025-01-15,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246802,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246791,2025-10-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246794,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246796,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246831,2025-10-26,1.0
other,EPI_ISL_20245742,2025-01-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246809,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246830,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246788,2025-10-20,1.0
other,EPI_ISL_20246838,2025-10-23,1.0
other,EPI_ISL_20246836,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246812,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246842,2025-10-21,1.0
A/England/1837734/2025_H3N2,EPI_ISL_20246828,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246815,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246843,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246810,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246840,2025-10-22,1.0
other,EPI_ISL_20246817,2025-10-21,1.0
A/Bangkok/P2390/2025_H3N2,EPI_ISL_20246805,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246808,2025-10-23,1.0
other,EPI_ISL_20245741,2025-01-16,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246824,2025-10-23,1.0
A/Bangkok/P2323/2025_H3N2,EPI_ISL_20246790,2025-10-19,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_20246798,2025-10-20,1.0
A/Bangkok/P2323/2025_H3N2,EPI_ISL_20246784,2025-10-21,1.0
other,EPI_ISL_20246787,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246814,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246832,2025-10-25,1.0
other,EPI_ISL_20246819,2025-10-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246793,2025-10-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246833,2025-10-26,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246799,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246823,2025-10-21,1.0
other,EPI_ISL_20245750,2025-01-13,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246825,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246803,2025-10-23,1.0
other,EPI_ISL_20245755,2025-01-14,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246835,2025-10-23,1.0
other,EPI_ISL_20245740,2025-01-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246851,2025-10-20,1.0
A/SouthAustralia/2523812314/2025_H3N2,EPI_ISL_20246801,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246806,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246471,2025-10-08,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246792,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246834,2025-10-26,1.0
other,EPI_ISL_20245743,2025-01-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246804,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246837,2025-10-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246797,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247989,2025-10-13,1.0
other,EPI_ISL_20247993,2025-10-17,1.0
other,EPI_ISL_20247998,2025-10-22,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247995,2025-10-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246705,2025-11-06,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248508,2025-10-14,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247846,2025-10-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247847,2025-10-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247848,2025-10-13,1.0
A/Malaysia/IMR/SARI/2028/2025_H3N2,EPI_ISL_20247858,2025-07-30,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247994,2025-10-18,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247996,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247990,2025-10-14,1.0
A/England/1837734/2025_H3N2,EPI_ISL_20247988,2025-10-13,1.0
other,EPI_ISL_20247999,2025-10-28,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248000,2025-10-28,1.0
other,EPI_ISL_20247905,2025-07-21,1.0
A/England/174/2025_H3N2,EPI_ISL_20247914,2025-07-01,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247816,2025-09-16,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247963,2025-08-27,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248472,2025-09-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247827,2025-10-02,1.0
A/England/174/2025_H3N2,EPI_ISL_20247892,2025-07-09,1.0
other,EPI_ISL_20248454,2025-09-05,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248575,2025-09-23,1.0
other,EPI_ISL_20248550,2025-09-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247811,2025-09-08,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248549,2025-09-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247951,2025-08-12,1.0
other,EPI_ISL_20247697,2025-02-12,1.0
other,EPI_ISL_20247856,2025-07-10,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247918,2025-07-22,1.0
other,EPI_ISL_20247691,2025-02-09,1.0
other,EPI_ISL_20247889,2025-08-06,1.0
other,EPI_ISL_20247699,2025-03-13,1.0
other,EPI_ISL_20248557,2025-09-29,1.0
other,EPI_ISL_20247690,2025-02-15,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247824,2025-09-24,1.0
other,EPI_ISL_20247696,2025-02-16,1.0
other,EPI_ISL_20247964,2025-08-27,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246783,2025-10-16,1.0
other,EPI_ISL_20248481,2025-09-19,1.0
other,EPI_ISL_20247970,2025-08-07,1.0
other,EPI_ISL_20247958,2025-08-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247960,2025-08-26,1.0
other,EPI_ISL_20247819,2025-09-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248545,2025-08-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247805,2025-08-31,1.0
other,EPI_ISL_20247954,2025-08-18,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247812,2025-09-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247886,2025-08-11,1.0
other,EPI_ISL_20247971,2025-08-12,1.0
A/England/174/2025_H3N2,EPI_ISL_20247714,2025-10-10,1.0
other,EPI_ISL_20247917,2025-07-11,1.0
other,EPI_ISL_20247975,2025-08-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247835,2025-10-08,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247952,2025-08-13,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248350,2025-09-10,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247885,2025-08-08,1.0
other,EPI_ISL_20248325,2025-09-03,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247953,2025-08-15,1.0
A/Bangkok/P2391/2025_H3N2,EPI_ISL_20247709,2025-10-06,1.0
other,EPI_ISL_20247907,2025-08-04,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247910,2025-08-01,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248463,2025-09-05,1.0
other,EPI_ISL_20247720,2025-10-05,1.0
other,EPI_ISL_20247722,2025-10-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247974,2025-08-25,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248374,2025-09-11,1.0
other,EPI_ISL_20248573,2025-10-10,1.0
other,EPI_ISL_20247955,2025-08-19,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247710,2025-09-23,1.0
A/Bangkok/P2390/2025_H3N2,EPI_ISL_20248341,2025-09-07,1.0
other,EPI_ISL_20247692,2025-02-15,1.0
other,EPI_ISL_20248566,2025-09-29,1.0
other,EPI_ISL_20248367,2025-09-11,1.0
other,EPI_ISL_20248482,2025-09-19,1.0
other,EPI_ISL_20248560,2025-09-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247967,2025-08-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247836,2025-10-13,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247913,2025-08-01,1.0
other,EPI_ISL_20248561,2025-10-01,1.0
other,EPI_ISL_20248565,2025-09-10,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248564,2025-08-18,1.0
other,EPI_ISL_20248391,2025-09-11,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247817,2025-09-18,1.0
other,EPI_ISL_20247666,2025-04-03,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248426,2025-09-16,1.0
other,EPI_ISL_20247911,2025-07-02,1.0
other,EPI_ISL_20247921,2025-08-05,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247716,2025-10-12,1.0
other,EPI_ISL_20247884,2025-08-05,1.0
other,EPI_ISL_20248548,2025-09-08,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248574,2025-09-23,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248556,2025-09-29,1.0
other,EPI_ISL_20247717,2025-10-15,1.0
other,EPI_ISL_20247919,2025-07-22,1.0
other,EPI_ISL_20247667,2025-04-07,1.0
other,EPI_ISL_20248572,2025-10-06,1.0
other,EPI_ISL_20247973,2025-08-20,1.0
other,EPI_ISL_20247887,2025-05-19,1.0
other,EPI_ISL_20247669,2025-04-06,1.0
other,EPI_ISL_20247956,2025-08-20,1.0
other,EPI_ISL_20248416,2025-09-13,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247828,2025-09-22,1.0
other,EPI_ISL_20248568,2025-08-11,1.0
other,EPI_ISL_20247906,2025-07-24,1.0
other,EPI_ISL_20247723,2025-10-18,1.0
other,EPI_ISL_20246773,2025-10-17,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247814,2025-09-15,1.0
A/Sydney/1359/2024_H3N2,EPI_ISL_20247859,2025-08-01,1.0
other,EPI_ISL_20248570,2025-08-11,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247815,2025-09-16,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247883,2025-08-04,1.0
other,EPI_ISL_20248559,2025-09-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247908,2025-08-12,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248400,2025-09-11,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246780,2025-10-21,1.0
other,EPI_ISL_20246776,2025-10-20,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247968,2025-08-29,1.0
other,EPI_ISL_20247698,2025-02-10,1.0
other,EPI_ISL_20247695,2025-02-07,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247965,2025-08-28,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248544,2025-08-25,1.0
other,EPI_ISL_20247916,2025-07-08,1.0
other,EPI_ISL_20247688,2025-02-11,1.0
other,EPI_ISL_20247912,2025-07-14,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246774,2025-10-21,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248435,2025-09-16,1.0
other,EPI_ISL_20247665,2025-02-24,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20247804,2025-09-02,1.0
other,EPI_ISL_20247880,2025-07-07,1.0
A/DistrictOfColumbia/27/2023_H3N2,EPI_ISL_20247694,2025-02-09,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248551,2025-09-12,1.0
A/Bangkok/P2390/2025_H3N2,EPI_ISL_20246777,2025-10-20,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_20248547,2025-09-01,1.0
A/Bhutan/1267/2025_H3N2,EPI_ISL_20248569,2025-09-11,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20246772,2025-10-20,1.0
other,EPI_ISL_20247932,2025-09-14,1.0
A/England/174/2025_H3N2,EPI_ISL_20247668,2025-03-29,1.0
A/Norway/8765/2025_H3N2,EPI_ISL_20248558,2025-09-29,1.0
